25982431;VGO-GI;HLB_Grb;VGO;11;1;20120802;0833;1;008804;31;18027;1;1,3;0,4;31;1455;1455;0;1414;71;1;;20120802;;; 
25984371;VGO-GI;HLB_Grb;VGO;11;1;20120808;1932;1;008804;31;12818;1;1,3;0,4;31;1455;1455;0;1414;71;1;;20120808;;; 
26001198;VGO-GI;HLB_Grb;VGO;11;1;20120827;0556;1;000600;6;12687;1;8,7;0;31;1420;1420;0;14618;74;1;;20120827;;; 
26004345;VGO-GI;HLB_Grb;VGO;11;1;20120831;1135;3;003100;31;12595;1;2,5;0;31;1420;1455;0;14618;74;1;;20120831;;; 
26004148;VGO-GI;HLB_Grb;VGO;11;1;20120824;1134;3;003100;31;12596;1;2,5;0;31;1420;1455;0;14618;74;1;;20120824;;; 
26001205;VGO-GI;HLB_Grb;VGO;11;1;20120827;0715;3;003100;31;12687;1;2,5;0;31;1420;1455;0;14618;74;1;;20120827;;; 
26001204;VGO-GI;HLB_Grb;VGO;11;1;20120827;0715;3;003100;31;12687;1;2,5;0;31;1420;1455;0;14618;74;1;;20120827;;; 
26001280;VGO-GI;HLB_Grb;VGO;11;1;20120831;0716;3;003100;31;12687;1;2,5;0;31;1420;1455;0;14618;74;1;;20120831;;; 
25993948;VGO-GI;HLB_Grb;VGO;11;1;20120815;0714;3;003100;31;12590;1;2,5;0;31;1420;1455;0;14618;74;1;;20120815;;; 
25990311;VGO-GI;HLB_Grb;VGO;11;1;20120817;1140;3;003100;31;7230;1;2,5;0;31;1420;1455;0;14618;74;1;;20120817;;; 
25986499;VGO-GI;HLB_Grb;VGO;11;1;20120803;1933;3;003100;31;12678;1;2,5;0;31;1420;1455;0;14618;74;1;;20120803;;; 
25986433;VGO-GI;HLB_Grb;VGO;11;1;20120801;1136;3;003100;31;12678;1;2,5;0;31;1420;1455;0;14618;74;1;;20120801;;; 
25987154;VGO-GI;HLB_Grb;VGO;11;1;20120813;1539;3;003100;31;12530;1;2,5;0;31;1420;1455;0;14618;74;1;;20120813;;; 
25985420;VGO-GI;HLB_Grb;VGO;11;1;20120810;1934;3;003100;31;12565;1;2,5;0;31;1420;1455;0;14618;74;1;;20120810;;; 
25979249;VGO-GI;HLB_Grb;VGO;11;1;20120802;1933;3;003100;31;12565;1;2,5;0;31;1420;1455;0;14618;74;1;;20120802;;; 
25994285;VGO-GI;HLB_Grb;VGO;11;1;20120815;1137;4;003100;31;12595;1;4,1;0;31;1420;2201;0;14618;74;1;;20120815;;; 
25994018;VGO-GI;HLB_Grb;VGO;11;1;20120817;0716;3;001800;18;12590;1;4,9;0;31;1420;1455;0;14618;74;1;;20120817;;; 
26004855;VGO-GI;HLB_Grb;VGO;11;1;20120830;1411;2;008806;31;12593;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120830;;; 
26001246;VGO-GI;HLB_Grb;VGO;11;1;20120829;0655;2;008806;31;12687;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120829;;; 
25998466;VGO-GI;HLB_Grb;VGO;11;1;20120822;0656;2;008806;31;12687;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120822;;; 
25994495;VGO-GI;HLB_Grb;VGO;11;1;20120816;1407;2;008806;31;12678;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120816;;; 
25989174;VGO-GI;HLB_Grb;VGO;11;1;20120810;0756;2;008806;31;12674;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120810;;; 
25986486;VGO-GI;HLB_Grb;VGO;11;1;20120803;1407;2;008806;31;12678;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120803;;; 
25979356;VGO-GI;HLB_Grb;VGO;11;1;20120801;0759;2;008806;31;16968;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120801;;; 
25979353;VGO-GI;HLB_Grb;VGO;11;1;20120801;0700;2;008806;31;16968;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120801;;; 
25980149;VGO-GI;HLB_Grb;VGO;11;1;20120803;0755;2;008806;31;12530;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120803;;; 
25984859;VGO-GI;HLB_Grb;VGO;11;1;20120808;0657;2;008806;31;12530;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120808;;; 
25984301;VGO-GI;HLB_Grb;VGO;11;1;20120806;1409;2;008806;31;12818;1;1,6;0,5;31;1420;1461;0;14618;74;1;;20120806;;; 
25993894;VGO-GI;HLB_Grb;VGO;11;1;20120814;0556;1;008806;31;12590;1;1,3;0,4;31;1420;1420;0;14618;74;1;;20120814;;; 
26005845;VGO-GI;HLB_Grb;VGO;11;1;20120829;1221;3;003100;31;12587;1;2,5;0;31;1420;1455;0;19104;74;1;;20120829;;; 
26004840;VGO-GI;HLB_Grb;VGO;11;1;20120830;1224;3;003100;31;12593;1;2,5;0;31;1420;1455;0;19104;74;1;;20120830;;; 
25998433;VGO-GI;HLB_Grb;VGO;11;1;20120820;0813;3;003100;31;12687;1;2,5;0;31;1420;1455;0;19104;74;1;;20120820;;; 
25998408;VGO-GI;HLB_Grb;VGO;11;1;20120820;0613;3;003100;31;12687;1;2,5;0;31;1420;1455;0;19104;74;1;;20120820;;; 
25999122;VGO-GI;HLB_Grb;VGO;11;1;20120823;1922;3;003100;31;12587;1;2,5;0;31;1420;1455;0;19104;74;1;;20120823;;; 
25999081;VGO-GI;HLB_Grb;VGO;11;1;20120820;1728;3;003100;31;12587;1;2,5;0;31;1420;1455;0;19104;74;1;;20120820;;; 
25993973;VGO-GI;HLB_Grb;VGO;11;1;20120815;1823;3;003100;31;12590;1;2,5;0;31;1420;1455;0;19104;74;1;;20120815;;; 
25993972;VGO-GI;HLB_Grb;VGO;11;1;20120815;1823;3;003100;31;12590;1;2,5;0;31;1420;1455;0;19104;74;1;;20120815;;; 
25979395;VGO-GI;HLB_Grb;VGO;11;1;20120802;1325;3;003100;31;16968;1;2,5;0;31;1420;1455;0;19104;74;1;;20120802;;; 
25980167;VGO-GI;HLB_Grb;VGO;11;1;20120803;1224;3;003100;31;12530;1;2,5;0;31;1420;1455;0;19104;74;1;;20120803;;; 
25992227;VGO-GI;HLB_Grb;VGO;11;1;20120817;1225;3;003300;33;12682;1;1,5;0;31;1420;1455;0;19104;74;1;;20120817;;; 
25993935;VGO-GI;HLB_Grb;VGO;11;1;20120814;0813;3;003100;31;12590;1;2,5;0;31;1420;1561;0;19104;74;1;;20120814;;; 
25990176;VGO-GI;HLB_Grb;VGO;11;1;20120815;1427;3;001212;71;12818;1;1,1;0;31;1420;1455;0;19104;74;1;;20120815;;; 
25990175;VGO-GI;HLB_Grb;VGO;11;1;20120815;1427;3;001212;71;12818;1;1,1;0;31;1420;1455;0;19104;74;1;;20120815;;; 
25994010;VGO-GI;HLB_Grb;VGO;11;1;20120816;0814;2;001800;18;12590;1;4,1;0;31;1420;1563;0;19104;74;1;;20120816;;; 
26004807;VGO-GI;HLB_Grb;VGO;11;1;20120829;1122;50;001750;17;12593;1;31;0;31;0;0;0;19104;74;1;;20120829;;; 
25994037;VGO-GI;HLB_Grb;VGO;11;1;20120817;0811;3;001800;18;12590;1;4,9;0;31;1420;1455;0;19104;74;1;;20120817;;; 
25998488;VGO-GI;HLB_Grb;VGO;11;1;20120823;0611;4;001800;18;12687;1;8;0;31;1420;1501;0;19104;74;1;;20120823;;; 
25993896;VGO-GI;HLB_Grb;VGO;11;1;20120814;0613;4;001800;18;12590;1;8;0;31;1420;1501;0;19104;74;1;;20120814;;; 
25993985;VGO-GI;HLB_Grb;VGO;11;1;20120816;0613;4;001800;18;12590;1;8;0;31;1420;1501;0;19104;74;1;;20120816;;; 
26001222;VGO-GI;HLB_Grb;VGO;11;1;20120828;0612;4;003100;31;12687;1;4,1;0;31;1420;1501;0;19104;74;1;;20120828;;; 
26004863;VGO-GI;HLB_Grb;VGO;11;1;20120830;1523;2;008812;33;12593;1;0,95;0,3;31;1420;1461;0;19104;74;1;;20120830;;; 
25996690;VGO-GI;HLB_Grb;VGO;11;1;20120824;1815;2;008812;33;12682;1;0,95;0,3;31;1420;1461;0;19104;74;1;;20120824;;; 
26004862;VGO-GI;HLB_Grb;VGO;11;1;20120830;1523;2;008806;31;12593;1;1,6;0,5;31;1420;1461;0;19104;74;1;;20120830;;; 
25999121;VGO-GI;HLB_Grb;VGO;11;1;20120823;1922;2;008806;31;12587;1;1,6;0,5;31;1420;1461;0;19104;74;1;;20120823;;; 
25998166;VGO-GI;HLB_Grb;VGO;11;1;20120823;1526;2;008806;31;12598;1;1,6;0,5;31;1420;1461;0;19104;74;1;;20120823;;; 
25986431;VGO-GI;HLB_Grb;VGO;11;1;20120801;1121;2;008806;31;12678;1;1,6;0,5;31;1420;1461;0;19104;74;1;;20120801;;; 
25979399;VGO-GI;HLB_Grb;VGO;11;1;20120802;1523;2;008806;31;16968;1;1,6;0,5;31;1461;1420;0;19104;74;1;;20120802;;; 
25979398;VGO-GI;HLB_Grb;VGO;11;1;20120802;1523;2;008806;31;16968;1;1,6;0,5;31;1461;1420;0;19104;74;1;;20120802;;; 
25996969;VGO-GI;HLB_Grb;VGO;11;1;20120822;1623;1;008806;31;12818;1;1,3;0,4;31;1420;1420;0;19104;74;1;;20120822;;; 
25989112;VGO-GI;HLB_Grb;VGO;11;1;20120807;1623;3;003300;33;12674;1;1,5;0;31;1420;909;0;19173;74;1;;20120807;;; 
26001220;VGO-GI;HLB_Grb;VGO;11;1;20120827;0813;3;003100;31;12687;1;2,5;0;31;1420;1455;0;19173;74;1;;20120827;;; 
25988734;VGO-GI;HLB_Grb;VGO;11;1;20120808;1423;3;003100;31;18027;1;2,5;0;31;1420;1455;0;19173;74;1;;20120808;;; 
25989176;VGO-GI;HLB_Grb;VGO;11;1;20120810;0811;3;003100;31;12674;1;2,5;0;31;1420;1455;0;19173;74;1;;20120810;;; 
25989104;VGO-GI;HLB_Grb;VGO;11;1;20120807;1423;3;003100;31;12674;1;2,5;0;31;1420;1455;0;19173;74;1;;20120807;;; 
25985409;VGO-GI;HLB_Grb;VGO;11;1;20120810;1428;3;003100;31;12565;1;2,5;0;31;1420;1455;0;19173;74;1;;20120810;;; 
25982467;VGO-GI;HLB_Grb;VGO;11;1;20120806;1224;3;003100;31;18027;1;2,5;0;31;1420;1455;0;19173;74;1;;20120806;;; 
25982417;VGO-GI;HLB_Grb;VGO;11;1;20120801;1425;3;003100;31;18027;1;2,5;0;31;1420;1455;0;19173;74;1;;20120801;;; 
25982416;VGO-GI;HLB_Grb;VGO;11;1;20120801;1425;3;003100;31;18027;1;2,5;0;31;1420;1455;0;19173;74;1;;20120801;;; 
25984400;VGO-GI;HLB_Grb;VGO;11;1;20120809;1224;3;003100;31;12818;1;2,5;0;31;1420;1455;0;19173;74;1;;20120809;;; 
25984305;VGO-GI;HLB_Grb;VGO;11;1;20120806;1625;3;003100;31;12818;1;2,5;0;31;1420;1455;0;19173;74;1;;20120806;;; 
25984304;VGO-GI;HLB_Grb;VGO;11;1;20120806;1624;7;003300;33;12818;1;8,1;0;31;1420;5000;0;19173;74;1;;20120806;;; 
25993967;VGO-GI;HLB_Grb;VGO;11;1;20120815;1624;2;003100;31;12590;1;2,1;0;31;1420;1430;0;19173;74;1;;20120815;;; 
25987144;VGO-GI;HLB_Grb;VGO;11;1;20120813;1428;2;003100;31;12530;1;2,1;0;31;1420;1430;0;19173;74;1;;20120813;;; 
25987143;VGO-GI;HLB_Grb;VGO;11;1;20120813;1427;4;003300;33;12530;1;2,45;0;31;1420;1501;0;19173;74;1;;20120813;;; 
26001219;VGO-GI;HLB_Grb;VGO;11;1;20120827;0811;4;001800;18;12687;1;8;0;31;1420;1501;0;19173;74;1;;20120827;;; 
25987142;VGO-GI;HLB_Grb;VGO;11;1;20120813;1427;4;003100;31;12530;1;4,1;0;31;1420;1501;0;19173;74;1;;20120813;;; 
25984410;VGO-GI;HLB_Grb;VGO;11;1;20120810;1134;5;002000;20;12818;1;25,7;0;31;1461;5500;1500;19100;74;1;;20120810;;; 
26004529;VGO-GI;HLB_Grb;VGO;11;1;20120820;0933;3;003100;31;12674;1;2,5;0;31;1461;1455;0;19100;74;1;;20120820;;; 
25998469;VGO-GI;HLB_Grb;VGO;11;1;20120822;0715;3;003100;31;12687;1;2,5;0;31;1461;1455;0;19100;74;1;;20120822;;; 
26001429;VGO-GI;HLB_Grb;VGO;11;1;20120827;0934;3;003100;31;12818;1;2,5;0;31;1461;1455;0;19100;74;1;;20120827;;; 
26001428;VGO-GI;HLB_Grb;VGO;11;1;20120827;0933;3;003100;31;12818;1;2,5;0;31;1461;1455;0;19100;74;1;;20120827;;; 
25995079;VGO-GI;HLB_Grb;VGO;11;1;20120821;1930;3;003100;31;12678;1;2,5;0;31;1461;1455;0;19100;74;1;;20120821;;; 
25993905;VGO-GI;HLB_Grb;VGO;11;1;20120814;0715;3;003100;31;12590;1;2,5;0;31;1461;1455;0;19100;74;1;;20120814;;; 
25993904;VGO-GI;HLB_Grb;VGO;11;1;20120814;0715;3;003100;31;12590;1;2,5;0;31;1461;1455;0;19100;74;1;;20120814;;; 
25990247;VGO-GI;HLB_Grb;VGO;11;1;20120817;1933;3;003100;31;12818;1;2,5;0;31;1461;1455;0;19100;74;1;;20120817;;; 
25984865;VGO-GI;HLB_Grb;VGO;11;1;20120808;0934;3;003100;31;12530;1;2,5;0;31;1461;1455;0;19100;74;1;;20120808;;; 
25984422;VGO-GI;HLB_Grb;VGO;11;1;20120810;1533;3;003100;31;12818;1;2,5;0;31;1461;1455;0;19100;74;1;;20120810;;; 
25984386;VGO-GI;HLB_Grb;VGO;11;1;20120809;0936;3;003100;31;12818;1;2,5;0;31;1461;1455;0;19100;74;1;;20120809;;; 
25984377;VGO-GI;HLB_Grb;VGO;11;1;20120809;0724;3;003100;31;12818;1;2,5;0;31;1461;1455;0;19100;74;1;;20120809;;; 
25989044;VGO-GI;HLB_Grb;VGO;11;1;20120802;1015;7;003100;31;12674;1;13,5;0;31;1461;5000;0;19100;74;1;;20120802;;; 
25998470;VGO-GI;HLB_Grb;VGO;11;1;20120822;0715;4;003100;31;12687;1;4,1;0;31;1461;1501;0;19100;74;1;;20120822;;; 
25986492;VGO-GI;HLB_Grb;VGO;11;1;20120803;1732;4;003100;31;12678;1;4,1;0;31;1461;1501;0;19100;74;1;;20120803;;; 
25984815;VGO-GI;HLB_Grb;VGO;11;1;20120806;1333;4;003100;31;12530;1;4,1;0;31;1461;1501;0;19100;74;1;;20120806;;; 
26004344;VGO-GI;HLB_Grb;VGO;11;1;20120831;1132;4;001800;18;12595;1;8;0;31;1461;901;0;19100;74;1;;20120831;;; 
26004538;VGO-GI;HLB_Grb;VGO;11;1;20120820;1013;3;003100;31;12674;1;2,5;0;31;1461;1430;0;19100;74;1;;20120820;;; 
26004530;VGO-GI;HLB_Grb;VGO;11;1;20120820;0934;2;008806;31;12674;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120820;;; 
26004528;VGO-GI;HLB_Grb;VGO;11;1;20120820;0932;2;008806;31;12674;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120820;;; 
25992172;VGO-GI;HLB_Grb;VGO;11;1;20120813;1813;2;008806;31;12682;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120813;;; 
25994508;VGO-GI;HLB_Grb;VGO;11;1;20120816;1535;2;008806;31;12678;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120816;;; 
25988739;VGO-GI;HLB_Grb;VGO;11;1;20120808;1620;2;008806;31;18027;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120808;;; 
25988738;VGO-GI;HLB_Grb;VGO;11;1;20120808;1620;2;008806;31;18027;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120808;;; 
25988737;VGO-GI;HLB_Grb;VGO;11;1;20120808;1620;2;008806;31;18027;1;1,6;0,5;31;1461;1420;0;19100;74;1;;20120808;;; 
25998159;VGO-GI;HLB_Grb;VGO;11;1;20120823;1332;3;003100;31;12598;1;2,5;0;31;1461;909;0;19101;74;1;;20120823;;; 
25998106;VGO-GI;HLB_Grb;VGO;11;1;20120822;0931;5;003100;31;12598;1;7,3;0;31;1461;850;1500;19101;74;1;;20120822;;; 
26004864;VGO-GI;HLB_Grb;VGO;11;1;20120830;1534;3;003100;31;12593;1;2,5;0;31;1461;1455;0;19101;74;1;;20120830;;; 
26003631;VGO-GI;HLB_Grb;VGO;11;1;20120831;1734;3;003100;31;7230;1;2,5;0;31;1461;1455;0;19101;74;1;;20120831;;; 
26004339;VGO-GI;HLB_Grb;VGO;11;1;20120831;0935;3;003100;31;12595;1;2,5;0;31;1461;1455;0;19101;74;1;;20120831;;; 
26004603;VGO-GI;HLB_Grb;VGO;11;1;20120821;1332;3;003100;31;12674;1;2,5;0;31;1461;1455;0;19101;74;1;;20120821;;; 
26001226;VGO-GI;HLB_Grb;VGO;11;1;20120828;0711;3;003100;31;12687;1;2,5;0;31;1461;1455;0;19101;74;1;;20120828;;; 
25998526;VGO-GI;HLB_Grb;VGO;11;1;20120824;0804;3;003100;31;12687;1;2,5;0;31;1461;1455;0;19101;74;1;;20120824;;; 
